Data;Nr. Operações;Volume;Média;Fator Diário;Mínima;Máxima;Moda;Dsv Pdr;Taxa SELIC
2015-07-23;7;1738755,44;13,64;1,00050753;-;-;-;-;13,65%
2015-07-24;7;1725593,89;13,64;1,00050753;-;-;-;-;13,65%
2015-07-27;7;1702148;13,64;1,00050753;-;-;-;-;13,65%
2015-07-28;7;1695142,8;13,64;1,00050753;-;-;-;-;13,65%
2015-07-29;7;1668847,11;13,64;1,00050753;-;-;-;-;13,65%
2015-07-30;7;1656461,41;14,13;1,00052461;-;-;-;-;14,15%
2015-07-31;6;1651627,08;14,13;1,00052461;-;-;-;-;14,15%
2015-08-03;7;1660713,83;14,13;1,00052461;-;-;-;-;14,15%
2015-08-04;7;1810178,68;14,13;1,00052461;-;-;-;-;14,15%
2015-08-05;8;1973912,98;14,13;1,00052461;-;-;-;-;14,15%
2015-08-06;8;1954436,78;14,13;1,00052461;-;-;-;-;14,15%
2015-08-07;8;1944107,53;14,13;1,00052461;-;-;-;-;14,15%
2015-08-10;8;2050947,38;14,13;1,00052461;-;-;-;-;14,15%
2015-08-11;8;2043597,29;14,13;1,00052461;-;-;-;-;14,15%
2015-08-12;9;2181484,19;14,13;1,00052461;-;-;-;-;14,15%
2015-08-13;9;2144162,66;14,13;1,00052461;-;-;-;-;14,15%
2015-08-14;7;2117141,27;14,13;1,00052461;-;-;-;-;14,15%
2015-08-17;7;2087487,33;14,13;1,00052461;-;-;-;-;14,15%
2015-08-18;7;2074239,94;14,13;1,00052461;-;-;-;-;14,15%
2015-08-19;7;2054676,85;14,13;1,00052461;-;-;-;-;14,15%
2015-08-20;8;2034098,64;14,13;1,00052461;-;-;-;-;14,15%
2015-08-21;7;2020152,45;14,13;1,00052461;-;-;-;-;14,15%
2015-08-24;7;2019270,52;14,13;1,00052461;-;-;-;-;14,15%
2015-08-25;7;2014019,61;14,13;1,00052461;-;-;-;-;14,15%
2015-08-26;7;1976290,71;14,13;1,00052461;-;-;-;-;14,15%
2015-08-27;8;1949502,57;14,13;1,00052461;-;-;-;-;14,15%
2015-08-28;7;1933292,86;14,13;1,00052461;-;-;-;-;14,15%
2015-08-31;7;1939575,49;14,13;1,00052461;-;-;-;-;14,15%
2015-09-01;7;1941892,94;14,13;1,00052461;-;-;-;-;14,15%
2015-09-02;7;2087598,91;14,13;1,00052461;-;-;-;-;14,15%
2015-09-03;7;2211517,18;14,13;1,00052461;-;-;-;-;14,15%
2015-09-04;4;2210655,24;14,13;1,00052461;-;-;-;-;14,15%
2015-09-08;4;2193895,01;14,13;1,00052461;-;-;-;-;14,15%
2015-09-09;6;2180638,76;14,13;1,00052461;-;-;-;-;14,15%
2015-09-10;6;2138901,04;14,13;1,00052461;-;-;-;-;14,15%
2015-09-11;7;2137647,06;14,13;1,00052461;-;-;-;-;14,15%
2015-09-14;7;2079465,86;14,13;1,00052461;-;-;-;-;14,15%
2015-09-15;7;2059358,83;14,13;1,00052461;-;-;-;-;14,15%
2015-09-16;8;2043621,29;14,13;1,00052461;-;-;-;-;14,15%
2015-09-17;6;2028270,18;14,13;1,00052461;-;-;-;-;14,15%
2015-09-18;6;2023084,21;14,13;1,00052461;-;-;-;-;14,15%
2015-09-21;7;2013661,87;14,13;1,00052461;-;-;-;-;14,15%
2015-09-22;8;2000912,91;14,13;1,00052461;-;-;-;-;14,15%
2015-09-23;7;2095236,05;14,13;1,00052461;-;-;-;-;14,15%
2015-09-24;7;2043501,83;14,13;1,00052461;-;-;-;-;14,15%
2015-09-25;6;2006605,43;14,13;1,00052461;-;-;-;-;14,15%
2015-09-28;5;2009441,01;14,13;1,00052461;-;-;-;-;14,15%
2015-09-29;6;2010009,68;14,13;1,00052461;-;-;-;-;14,15%
2015-09-30;6;1989746,41;14,13;1,00052461;-;-;-;-;14,15%
2015-10-01;6;1995032,51;14,13;1,00052461;-;-;-;-;14,15%
2015-10-02;6;2180990,07;14,13;1,00052461;-;-;-;-;14,15%
2015-10-05;7;2324795,81;14,13;1,00052461;-;-;-;-;14,15%
2015-10-06;8;2319572,95;14,13;1,00052461;-;-;-;-;14,15%
2015-10-07;7;2260659,69;14,13;1,00052461;-;-;-;-;14,15%
2015-10-08;6;2262372,85;14,13;1,00052461;-;-;-;-;14,15%
2015-10-09;6;2267756,14;14,13;1,00052461;-;-;-;-;14,15%
2015-10-13;6;2247933,32;14,13;1,00052461;-;-;-;-;14,15%
2015-10-14;6;2245689,05;14,13;1,00052461;-;-;-;-;14,15%
2015-10-15;5;2183326,35;14,13;1,00052461;-;-;-;-;14,15%
2015-10-16;6;2178674,63;14,13;1,00052461;-;-;-;-;14,15%
2015-10-19;6;2139405,31;14,13;1,00052461;-;-;-;-;14,15%
2015-10-20;6;2119429,59;14,13;1,00052461;-;-;-;-;14,15%
2015-10-21;7;2094788,5;14,13;1,00052461;-;-;-;-;14,15%
2015-10-22;7;2080678,47;14,14;1,00052496;-;-;-;-;14,15%
2015-10-23;7;2069926,08;14,14;1,00052496;-;-;-;-;14,15%
2015-10-26;7;2075349,77;14,14;1,00052496;-;-;-;-;14,15%
2015-10-27;7;2035335,12;14,14;1,00052496;-;-;-;-;14,15%
2015-10-28;7;2019123,83;14,14;1,00052496;-;-;-;-;14,15%
2015-10-29;7;2046319,03;14,14;1,00052496;-;-;-;-;14,15%
2015-10-30;6;2013535,26;14,14;1,00052496;-;-;-;-;14,15%
2015-11-03;7;2036926,96;14,14;1,00052496;-;-;-;-;14,15%
2015-11-04;7;2220402,88;14,14;1,00052496;-;-;-;-;14,15%
2015-11-05;6;2322903,8;14,14;1,00052496;-;-;-;-;14,15%
2015-11-06;7;2319772,5;14,14;1,00052496;-;-;-;-;14,15%
2015-11-09;7;2298673,2;14,14;1,00052496;-;-;-;-;14,15%
2015-11-10;7;2287272,19;14,14;1,00052496;-;-;-;-;14,15%
2015-11-11;7;2272225,55;14,14;1,00052496;-;-;-;-;14,15%
2015-11-12;7;2237290,24;14,14;1,00052496;-;-;-;-;14,15%
2015-11-13;7;2199816,88;14,14;1,00052496;-;-;-;-;14,15%
2015-11-16;7;2118836,99;14,14;1,00052496;-;-;-;-;14,15%
2015-11-17;6;2104223,97;14,14;1,00052496;-;-;-;-;14,15%
2015-11-18;6;2079541,3;14,14;1,00052496;-;-;-;-;14,15%
2015-11-19;7;2069846,2;14,14;1,00052496;-;-;-;-;14,15%
2015-11-20;6;2041086,67;14,14;1,00052496;-;-;-;-;14,15%
2015-11-23;7;2060051,35;14,14;1,00052496;-;-;-;-;14,15%
2015-11-24;7;2047139,53;14,14;1,00052496;-;-;-;-;14,15%
2015-11-25;5;2011059,1;14,14;1,00052496;-;-;-;-;14,15%
2015-11-26;6;2007477,71;14,14;1,00052496;-;-;-;-;14,15%
2015-11-27;6;1987262,45;14,14;1,00052496;-;-;-;-;14,15%
2015-11-30;4;1998673,66;14,14;1,00052496;-;-;-;-;14,15%
2015-12-01;6;1998900,83;14,14;1,00052496;-;-;-;-;14,15%
2015-12-02;6;2188713,43;14,14;1,00052496;-;-;-;-;14,15%
2015-12-03;7;2401185,11;14,14;1,00052496;-;-;-;-;14,15%
2015-12-04;6;2395933,59;14,14;1,00052496;-;-;-;-;14,15%
2015-12-07;5;2360580,23;14,14;1,00052496;-;-;-;-;14,15%
2015-12-08;5;2349991,12;14,14;1,00052496;-;-;-;-;14,15%
2015-12-09;4;2316457,13;14,14;1,00052496;-;-;-;-;14,15%
2015-12-10;5;2300819,39;14,14;1,00052496;-;-;-;-;14,15%
2015-12-11;7;2290231,29;14,14;1,00052496;-;-;-;-;14,15%
2015-12-14;7;2218558,67;14,14;1,00052496;-;-;-;-;14,15%
2015-12-15;6;2198792,42;14,14;1,00052496;-;-;-;-;14,15%
2015-12-16;5;2171175,73;14,14;1,00052496;-;-;-;-;14,15%
2015-12-17;5;2151409,27;14,14;1,00052496;-;-;-;-;14,15%
2015-12-18;5;2117798,51;14,14;1,00052496;-;-;-;-;14,15%
2015-12-21;6;2117141,89;14,14;1,00052496;-;-;-;-;14,15%
2015-12-22;5;2129657,35;14,14;1,00052496;-;-;-;-;14,15%
2015-12-23;6;2080833,55;14,14;1,00052496;-;-;-;-;14,15%
2015-12-24;6;2078566,63;14,14;1,00052496;-;-;-;-;14,15%
2015-12-28;7;2086647,94;14,14;1,00052496;-;-;-;-;14,15%
2015-12-29;6;2113498,37;14,14;1,00052496;-;-;-;-;14,15%
2015-12-30;4;2040922,39;14,14;1,00052496;-;-;-;-;14,15%
2015-12-31;4;2035666,53;14,14;1,00052496;-;-;-;-;14,15%
2016-01-04;7;2063278,78;14,14;1,00052496;-;-;-;-;14,15%
2016-01-05;7;2239347,66;14,14;1,00052496;-;-;-;-;14,15%
2016-01-06;6;2376259,41;14,14;1,00052496;-;-;-;-;14,15%
2016-01-07;6;2342308,74;14,14;1,00052496;-;-;-;-;14,15%
2016-01-08;6;2326320,07;14,14;1,00052496;-;-;-;-;14,15%
2016-01-11;6;2339660,87;14,14;1,00052496;-;-;-;-;14,15%
2016-01-12;6;2293567,89;14,14;1,00052496;-;-;-;-;14,15%
2016-01-13;6;2241375,87;14,14;1,00052496;-;-;-;-;14,15%
2016-01-14;6;2222255,79;14,14;1,00052496;-;-;-;-;14,15%
2016-01-15;6;2221207,89;14,14;1,00052496;-;-;-;-;14,15%
2016-01-18;6;2172555,55;14,14;1,00052496;-;-;-;-;14,15%
2016-01-19;6;2152759,12;14,14;1,00052496;-;-;-;-;14,15%
2016-01-20;6;2116120,01;14,14;1,00052496;-;-;-;-;14,15%
2016-01-21;7;2102122,26;14,13;1,00052461;-;-;-;-;14,15%
2016-01-22;6;2080528,99;14,13;1,00052461;-;-;-;-;14,15%
2016-01-25;5;2090359,23;14,13;1,00052461;-;-;-;-;14,15%
2016-01-26;5;2074359,91;14,13;1,00052461;-;-;-;-;14,15%
2016-01-27;6;2029711,45;14,13;1,00052461;-;-;-;-;14,15%
2016-01-28;6;2012617,63;14,13;1,00052461;-;-;-;-;14,15%
2016-01-29;5;1996249,94;14,13;1,00052461;-;-;-;-;14,15%
2016-02-01;5;2009675,83;14,13;1,00052461;-;-;-;-;14,15%
2016-02-02;5;2184335,76;14,13;1,00052461;-;-;-;-;14,15%
2016-02-03;6;2321980,23;14,13;1,00052461;-;-;-;-;14,15%
2016-02-04;6;2305387,17;14,13;1,00052461;-;-;-;-;14,15%
2016-02-05;6;2281297,93;14,13;1,00052461;-;-;-;-;14,15%
2016-02-10;6;2296168,09;14,13;1,00052461;-;-;-;-;14,15%
2016-02-11;6;2283484,96;14,13;1,00052461;-;-;-;-;14,15%
2016-02-12;6;2208819,77;14,13;1,00052461;-;-;-;-;14,15%
2016-02-15;6;2170422,05;14,13;1,00052461;-;-;-;-;14,15%
2016-02-16;6;2155535,32;14,13;1,00052461;-;-;-;-;14,15%
2016-02-17;6;2124341,56;14,13;1,00052461;-;-;-;-;14,15%
2016-02-18;7;2163353,93;14,13;1,00052461;-;-;-;-;14,15%
2016-02-19;7;2140593,92;14,13;1,00052461;-;-;-;-;14,15%
2016-02-22;7;2142524,83;14,13;1,00052461;-;-;-;-;14,15%
2016-02-23;9;2137762,65;14,13;1,00052461;-;-;-;-;14,15%
2016-02-24;7;2105796,12;14,13;1,00052461;-;-;-;-;14,15%
2016-02-25;8;2101213,71;14,13;1,00052461;-;-;-;-;14,15%
2016-02-26;7;2054113,29;14,13;1,00052461;-;-;-;-;14,15%
2016-02-29;6;2052099,27;14,13;1,00052461;-;-;-;-;14,15%
2016-03-01;8;2061735,78;14,13;1,00052461;-;-;-;-;14,15%
2016-03-02;7;2198679,74;14,13;1,00052461;-;-;-;-;14,15%
2016-03-03;7;2352833,61;14,13;1,00052461;-;-;-;-;14,15%
2016-03-04;7;2334080,03;14,13;1,00052461;-;-;-;-;14,15%
2016-03-07;9;2348734,71;14,13;1,00052461;-;-;-;-;14,15%
2016-03-08;7;2308979,19;14,13;1,00052461;-;-;-;-;14,15%
2016-03-09;7;2265115,5;14,13;1,00052461;-;-;-;-;14,15%
2016-03-10;7;2229992,35;14,13;1,00052461;-;-;-;-;14,15%
2016-03-11;8;2214908,97;14,13;1,00052461;-;-;-;-;14,15%
2016-03-14;7;2157524,59;14,13;1,00052461;-;-;-;-;14,15%
2016-03-15;7;2138176,66;14,13;1,00052461;-;-;-;-;14,15%
2016-03-16;7;2104520,7;14,13;1,00052461;-;-;-;-;14,15%
2016-03-17;7;2084155,57;14,13;1,00052461;-;-;-;-;14,15%
2016-03-18;7;2065067,44;14,13;1,00052461;-;-;-;-;14,15%
2016-03-21;7;2067665,85;14,13;1,00052461;-;-;-;-;14,15%
2016-03-22;7;2039949,72;14,13;1,00052461;-;-;-;-;14,15%
2016-03-23;7;1983995,91;14,13;1,00052461;-;-;-;-;14,15%
2016-03-24;8;1972016,53;14,13;1,00052461;-;-;-;-;14,15%
2016-03-28;6;1963900,51;14,13;1,00052461;-;-;-;-;14,15%
2016-03-29;6;1953088,37;14,13;1,00052461;-;-;-;-;14,15%
2016-03-30;6;1932941,51;14,13;1,00052461;-;-;-;-;14,15%
2016-03-31;6;1921620,55;14,13;1,00052461;-;-;-;-;14,15%
2016-04-01;7;1941982,83;14,13;1,00052461;-;-;-;-;14,15%
2016-04-04;7;2104674,03;14,13;1,00052461;-;-;-;-;14,15%
2016-04-05;7;2245693,15;14,13;1,00052461;-;-;-;-;14,15%
2016-04-06;8;2205810,16;14,13;1,00052461;-;-;-;-;14,15%
2016-04-07;7;2195265,15;14,13;1,00052461;-;-;-;-;14,15%
2016-04-08;7;2177733,54;14,13;1,00052461;-;-;-;-;14,15%
2016-04-11;7;2164992,92;14,13;1,00052461;-;-;-;-;14,15%
2016-04-12;7;2139429,52;14,13;1,00052461;-;-;-;-;14,15%
2016-04-13;7;2096979,8;14,13;1,00052461;-;-;-;-;14,15%
2016-04-14;7;2085559,94;14,13;1,00052461;-;-;-;-;14,15%
2016-04-15;7;2063096,38;14,13;1,00052461;-;-;-;-;14,15%
2016-04-18;7;2029019,97;14,13;1,00052461;-;-;-;-;14,15%
2016-04-19;8;2007251,32;14,13;1,00052461;-;-;-;-;14,15%
2016-04-20;5;1966386,97;14,13;1,00052461;-;-;-;-;14,15%
2016-04-22;5;1947141,52;14,13;1,00052461;-;-;-;-;14,15%
2016-04-25;7;1967547,27;14,13;1,00052461;-;-;-;-;14,15%
2016-04-26;7;1975650,33;14,13;1,00052461;-;-;-;-;14,15%
2016-04-27;7;1933948,14;14,13;1,00052461;-;-;-;-;14,15%
2016-04-28;7;1919918,65;14,13;1,00052461;-;-;-;-;14,15%
2016-04-29;6;1897297,76;14,13;1,00052461;-;-;-;-;14,15%
2016-05-02;7;1905354,44;14,13;1,00052461;-;-;-;-;14,15%
2016-05-03;7;2070513,74;14,13;1,00052461;-;-;-;-;14,15%
2016-05-04;7;2192325,97;14,13;1,00052461;-;-;-;-;14,15%
2016-05-05;7;2179285,89;14,13;1,00052461;-;-;-;-;14,15%
2016-05-06;7;2188692,56;14,13;1,00052461;-;-;-;-;14,15%
2016-05-09;6;2166603,87;14,13;1,00052461;-;-;-;-;14,15%
2016-05-10;7;2155598,89;14,13;1,00052461;-;-;-;-;14,15%
2016-05-11;7;2140737,3;14,13;1,00052461;-;-;-;-;14,15%
2016-05-12;7;2116163,56;14,13;1,00052461;-;-;-;-;14,15%
2016-05-13;8;2104607,6;14,13;1,00052461;-;-;-;-;14,15%
2016-05-16;7;2062372,57;14,13;1,00052461;-;-;-;-;14,15%
2016-05-17;7;2044251,37;14,13;1,00052461;-;-;-;-;14,15%
2016-05-18;7;2016131,08;14,13;1,00052461;-;-;-;-;14,15%
2016-05-19;7;2007600,66;14,13;1,00052461;-;-;-;-;14,15%
2016-05-20;8;1982707;14,13;1,00052461;-;-;-;-;14,15%
2016-05-23;7;1995730,48;14,13;1,00052461;-;-;-;-;14,15%
2016-05-24;7;1980951,36;14,13;1,00052461;-;-;-;-;14,15%
2016-05-25;7;1921289,35;14,13;1,00052461;-;-;-;-;14,15%
2016-05-27;7;1897539,32;14,13;1,00052461;-;-;-;-;14,15%
2016-05-30;7;1908684,49;14,13;1,00052461;-;-;-;-;14,15%
2016-05-31;7;1892587,38;14,13;1,00052461;-;-;-;-;14,15%
2016-06-01;5;1879401,93;14,13;1,00052461;-;-;-;-;14,15%
2016-06-02;6;2064756,07;14,13;1,00052461;-;-;-;-;14,15%
2016-06-03;6;2192426,07;14,13;1,00052461;-;-;-;-;14,15%
2016-06-06;4;2197267,26;14,13;1,00052461;-;-;-;-;14,15%
2016-06-07;6;2207273,16;14,13;1,00052461;-;-;-;-;14,15%
2016-06-08;6;2161194,59;14,13;1,00052461;-;-;-;-;14,15%
2016-06-09;6;2154734,3;14,13;1,00052461;-;-;-;-;14,15%
2016-06-10;7;2130155,9;14,13;1,00052461;-;-;-;-;14,15%
2016-06-13;6;2113413,99;14,13;1,00052461;-;-;-;-;14,15%
2016-06-14;6;2100097,71;14,13;1,00052461;-;-;-;-;14,15%
2016-06-15;6;2076592,11;14,13;1,00052461;-;-;-;-;14,15%
2016-06-16;7;2059900,95;14,13;1,00052461;-;-;-;-;14,15%
2016-06-17;6;2049580,37;14,13;1,00052461;-;-;-;-;14,15%
2016-06-20;6;2029708,15;14,13;1,00052461;-;-;-;-;14,15%
2016-06-21;7;2024578,97;14,13;1,00052461;-;-;-;-;14,15%
2016-06-22;6;2011499,02;14,13;1,00052461;-;-;-;-;14,15%
2016-06-23;7;1997926,57;14,13;1,00052461;-;-;-;-;14,15%
2016-06-24;6;2001182,25;14,13;1,00052461;-;-;-;-;14,15%
2016-06-27;6;1977955,95;14,13;1,00052461;-;-;-;-;14,15%
2016-06-28;6;1982471,1;14,13;1,00052461;-;-;-;-;14,15%
2016-06-29;6;1960313,39;14,13;1,00052461;-;-;-;-;14,15%
2016-06-30;6;1952167,02;14,13;1,00052461;-;-;-;-;14,15%
2016-07-01;6;1977369,5;14,13;1,00052461;-;-;-;-;14,15%
2016-07-04;6;2150058,33;14,13;1,00052461;-;-;-;-;14,15%
2016-07-05;8;2406731,61;14,13;1,00052461;-;-;-;-;14,15%
2016-07-06;7;2367018,9;14,13;1,00052461;-;-;-;-;14,15%
2016-07-07;8;2352375,41;14,13;1,00052461;-;-;-;-;14,15%
2016-07-08;7;2417455,69;14,13;1,00052461;-;-;-;-;14,15%
2016-07-11;5;2343235,42;14,13;1,00052461;-;-;-;-;14,15%
2016-07-12;7;2333633,98;14,13;1,00052461;-;-;-;-;14,15%
2016-07-13;7;2305708,12;14,13;1,00052461;-;-;-;-;14,15%
2016-07-14;7;2287750,48;14,13;1,00052461;-;-;-;-;14,15%
2016-07-15;8;2294411,45;14,13;1,00052461;-;-;-;-;14,15%
2016-07-18;7;2212270,75;14,13;1,00052461;-;-;-;-;14,15%
2016-07-19;7;2215784,09;14,13;1,00052461;-;-;-;-;14,15%
2016-07-20;7;2180692,91;14,13;1,00052461;-;-;-;-;14,15%
2016-07-21;6;2213888,76;14,13;1,00052461;-;-;-;-;14,15%
2016-07-22;7;2200643,21;14,13;1,00052461;-;-;-;-;14,15%
2016-07-25;9;2261580,22;14,13;1,00052461;-;-;-;-;14,15%
2016-07-26;7;2241087,72;14,13;1,00052461;-;-;-;-;14,15%
2016-07-27;8;2252117,24;14,13;1,00052461;-;-;-;-;14,15%
2016-07-28;7;2205390,22;14,13;1,00052461;-;-;-;-;14,15%
2016-07-29;9;2211859,51;14,13;1,00052461;-;-;-;-;14,15%
2016-08-01;8;2172108,64;14,13;1,00052461;-;-;-;-;14,15%
2016-08-02;8;2337761,37;14,13;1,00052461;-;-;-;-;14,15%
2016-08-03;8;2507228,94;14,13;1,00052461;-;-;-;-;14,15%
2016-08-04;7;2468637,32;14,13;1,00052461;-;-;-;-;14,15%
2016-08-05;7;2448513,66;14,13;1,00052461;-;-;-;-;14,15%
2016-08-08;8;2446968,9;14,13;1,00052461;-;-;-;-;14,15%
2016-08-09;7;2427137,44;14,13;1,00052461;-;-;-;-;14,15%
2016-08-10;8;2390088,44;14,13;1,00052461;-;-;-;-;14,15%
2016-08-11;9;2429458,98;14,13;1,00052461;-;-;-;-;14,15%
2016-08-12;7;2339442,6;14,13;1,00052461;-;-;-;-;14,15%
2016-08-15;9;2344606,41;14,13;1,00052461;-;-;-;-;14,15%
2016-08-16;8;2320184,05;14,13;1,00052461;-;-;-;-;14,15%
2016-08-17;8;2311516,41;14,13;1,00052461;-;-;-;-;14,15%
2016-08-18;8;2301780,34;14,13;1,00052461;-;-;-;-;14,15%
2016-08-19;7;2272577,3;14,13;1,00052461;-;-;-;-;14,15%
2016-08-22;7;2275167,03;14,13;1,00052461;-;-;-;-;14,15%
2016-08-23;7;2268541,9;14,13;1,00052461;-;-;-;-;14,15%
2016-08-24;9;2286340,98;14,13;1,00052461;-;-;-;-;14,15%
2016-08-25;8;2250433,36;14,13;1,00052461;-;-;-;-;14,15%
2016-08-26;8;2192533,39;14,13;1,00052461;-;-;-;-;14,15%
2016-08-29;7;2176408,61;14,13;1,00052461;-;-;-;-;14,15%
2016-08-30;7;2169297,77;14,13;1,00052461;-;-;-;-;14,15%
2016-08-31;6;2138427,99;14,13;1,00052461;-;-;-;-;14,15%
2016-09-01;7;2152027;14,13;1,00052461;-;-;-;-;14,15%
2016-09-02;7;2308341,56;14,13;1,00052461;-;-;-;-;14,15%
2016-09-05;7;2477607,63;14,13;1,00052461;-;-;-;-;14,15%
2016-09-06;5;2460510,91;14,13;1,00052461;-;-;-;-;14,15%
2016-09-08;5;2406679,93;14,13;1,00052461;-;-;-;-;14,15%
2016-09-09;7;2405617;14,13;1,00052461;-;-;-;-;14,15%
2016-09-12;9;2398161,01;14,13;1,00052461;-;-;-;-;14,15%
2016-09-13;8;2369149,81;14,13;1,00052461;-;-;-;-;14,15%
2016-09-14;8;2338765,72;14,13;1,00052461;-;-;-;-;14,15%
2016-09-15;7;2327800,27;14,13;1,00052461;-;-;-;-;14,15%
2016-09-16;7;2319497,48;14,13;1,00052461;-;-;-;-;14,15%
2016-09-19;6;2288224,52;14,13;1,00052461;-;-;-;-;14,15%
2016-09-20;5;2268330,75;14,13;1,00052461;-;-;-;-;14,15%
2016-09-21;8;2275565,95;14,13;1,00052461;-;-;-;-;14,15%
2016-09-22;9;2261897,6;14,13;1,00052461;-;-;-;-;14,15%
2016-09-23;8;2255185,8;14,13;1,00052461;-;-;-;-;14,15%
2016-09-26;7;2252150,52;14,13;1,00052461;-;-;-;-;14,15%
2016-09-27;8;2220463,3;14,13;1,00052461;-;-;-;-;14,15%
2016-09-28;6;2181073,14;14,13;1,00052461;-;-;-;-;14,15%
2016-09-29;7;2184006,12;14,13;1,00052461;-;-;-;-;14,15%
2016-09-30;5;2167462,11;14,13;1,00052461;-;-;-;-;14,15%
2016-10-03;7;2196282,23;14,13;1,00052461;-;-;-;-;14,15%
2016-10-04;6;2228731,81;14,13;1,00052461;-;-;-;-;14,15%
2016-10-05;6;2528145,23;14,13;1,00052461;-;-;-;-;14,15%
2016-10-06;6;2489266,65;14,13;1,00052461;-;-;-;-;14,15%
2016-10-07;6;2460370,39;14,13;1,00052461;-;-;-;-;14,15%
2016-10-10;7;2460630,61;14,13;1,00052461;-;-;-;-;14,15%
2016-10-11;7;2433068,58;14,13;1,00052461;-;-;-;-;14,15%
2016-10-13;9;2429224,22;14,13;1,00052461;-;-;-;-;14,15%
2016-10-14;7;2378556,07;14,13;1,00052461;-;-;-;-;14,15%
2016-10-17;9;2386068,08;14,13;1,00052461;-;-;-;-;14,15%
2016-10-18;7;2333616,12;14,13;1,00052461;-;-;-;-;14,15%
2016-10-19;7;2300075,93;14,13;1,00052461;-;-;-;-;14,15%
2016-10-20;7;2280399,15;13,88;1,00051591;-;-;-;-;13,90%
2016-10-21;8;2286410,7;13,88;1,00051591;-;-;-;-;13,90%
2016-10-24;8;2280144,56;13,88;1,00051591;-;-;-;-;13,90%
2016-10-25;8;2273714,7;13,88;1,00051591;-;-;-;-;13,90%
2016-10-26;10;2261848;13,88;1,00051591;13,6;13,88;13,7;0,031016;13,90%
2016-10-27;9;2224448,85;13,88;1,00051591;-;-;-;-;13,90%
2016-10-28;9;2210015,33;13,88;1,00051591;-;-;-;-;13,90%
2016-10-31;7;2173983,12;13,88;1,00051591;-;-;-;-;13,90%
2016-11-01;8;2175455,81;13,88;1,00051591;-;-;-;-;13,90%
2016-11-03;8;2328973,06;13,88;1,00051591;-;-;-;-;13,90%
2016-11-04;8;2479119,62;13,88;1,00051591;-;-;-;-;13,90%
2016-11-07;8;2485637,42;13,88;1,00051591;-;-;-;-;13,90%
2016-11-08;8;2453311,6;13,88;1,00051591;-;-;-;-;13,90%
2016-11-09;10;2424858,91;13,88;1,00051591;13,6;13,88;13,8;0,027386;13,90%
2016-11-10;10;2435155,13;13,88;1,00051591;13,6;13,88;13,8;0,029;13,90%
2016-11-11;10;2428633,5;13,88;1,00051591;13,6;13,88;13,8;0,03015;13,90%
2016-11-14;9;2384032,86;13,88;1,00051591;-;-;-;-;13,90%
2016-11-16;9;2384838,99;13,88;1,00051591;-;-;-;-;13,90%
2016-11-17;10;2363794,5;13,88;1,00051591;13,6;13,88;13,7;0,031591;13,90%
2016-11-18;9;2330980,22;13,88;1,00051591;-;-;-;-;13,90%
2016-11-21;8;2275853,65;13,88;1,00051591;-;-;-;-;13,90%
2016-11-22;9;2266358,2;13,88;1,00051591;-;-;-;-;13,90%
2016-11-23;8;2253913,92;13,88;1,00051591;-;-;-;-;13,90%
2016-11-24;8;2233651,16;13,88;1,00051591;-;-;-;-;13,90%
2016-11-25;10;2185246,65;13,88;1,00051591;13,6;13,88;13,7;0,030676;13,90%
2016-11-28;8;2192958,97;13,88;1,00051591;-;-;-;-;13,90%
2016-11-29;8;2184016,11;13,88;1,00051591;-;-;-;-;13,90%
2016-11-30;8;2147725,7;13,88;1,00051591;-;-;-;-;13,90%
2016-12-01;8;2164760,13;13,63;1,00050718;-;-;-;-;13,65%
2016-12-02;8;2348046,9;13,63;1,00050718;-;-;-;-;13,65%
2016-12-05;8;2744112,12;13,63;1,00050718;-;-;-;-;13,65%
2016-12-06;9;2726068,07;13,63;1,00050718;-;-;-;-;13,65%
2016-12-07;9;2732093;13,63;1,00050718;-;-;-;-;13,65%
2016-12-08;8;2713800,23;13,63;1,00050718;-;-;-;-;13,65%
2016-12-09;8;2704829,87;13,63;1,00050718;-;-;-;-;13,65%
2016-12-12;9;2666128,7;13,63;1,00050718;-;-;-;-;13,65%
2016-12-13;8;2660170,6;13,63;1,00050718;-;-;-;-;13,65%
2016-12-14;9;2615642,01;13,63;1,00050718;-;-;-;-;13,65%
2016-12-15;9;2598676,99;13,63;1,00050718;-;-;-;-;13,65%
2016-12-16;8;2572467,44;13,63;1,00050718;-;-;-;-;13,65%
2016-12-19;8;2526965,03;13,63;1,00050718;-;-;-;-;13,65%
2016-12-20;7;2490301,57;13,63;1,00050718;-;-;-;-;13,65%
2016-12-21;8;2488819,93;13,63;1,00050718;-;-;-;-;13,65%
2016-12-22;9;2477595,67;13,63;1,00050718;-;-;-;-;13,65%
2016-12-23;8;2460680,84;13,63;1,00050718;-;-;-;-;13,65%
2016-12-26;8;2469161,81;13,63;1,00050718;-;-;-;-;13,65%
2016-12-27;8;2422010,19;13,63;1,00050718;-;-;-;-;13,65%
2016-12-28;8;2388454,17;13,63;1,00050718;-;-;-;-;13,65%
2016-12-29;7;2366363,29;13,63;1,00050718;-;-;-;-;13,65%
2016-12-30;7;2359166,43;13,63;1,00050718;-;-;-;-;13,65%
2017-01-02;7;2383596,88;13,63;1,00050718;-;-;-;-;13,65%
2017-01-03;7;2578278,76;13,63;1,00050718;-;-;-;-;13,65%
